14535.0   0.0609164759
14540.0   0.0649558604
14550.0   0.0650182217
14555.0   0.0603490584
14560.0   0.0808420852
14565.0   0.0763108283
14570.0   0.0807170197
14575.0   0.0899807140
14580.0   0.1017124951
14585.0   0.0816755220
14590.0   0.0977149680
14595.0   0.1103757396
14600.0   0.1098808274
14605.0   0.1119145304
14610.0   0.1169884205
14615.0   0.1220613569
14620.0   0.1326585412
14625.0   0.1355404705
14630.0   0.1475982666
14635.0   0.1542429477
14640.0   0.1534057856
14645.0   0.1533357501
14650.0   0.1748500913
14655.0   0.1740019023
14660.0   0.1805412620
14665.0   0.2006834894
14670.0   0.2062818110
14675.0   0.2009996623
14680.0   0.2049462199
14685.0   0.2547964156
14690.0   0.2753930986
14695.0   0.2655494511
14700.0   0.2771742046
14705.0   0.2823230624
14710.0   0.3001217842
14715.0   0.3111044765
14720.0   0.3342127204
14725.0   0.3565966487
14730.0   0.3583869636
14735.0   0.3890098035
14740.0   0.4081065655
14745.0   0.4155983329
14750.0   0.4449412823
14755.0   0.5083438754
14760.0   0.5020295978
14765.0   0.5244132876
14770.0   0.5741005540
14775.0   0.5955755115
14780.0   0.6335063577
14785.0   0.6554906964
14790.0   0.6924455762
14795.0   0.7416442037
14800.0   0.7798478603
14805.0   0.8130863309
14810.0   0.8675405979
14815.0   0.9340692163
14820.0   0.9744307995
14825.0   1.0241481070
14830.0   1.0795738700
14835.0   1.1468340160
14840.0   1.2046978470
14845.0   1.2787088160
14850.0   1.3559635880
14855.0   1.4236680270
14860.0   1.5037723780
14865.0   1.5921010970
14870.0   1.6925646070
14875.0   1.8017668720
14880.0   1.8951935770
14885.0   2.0117373470
14890.0   2.1188499930
14895.0   2.2530207630
14900.0   2.3921620850
14905.0   2.5454509260
14910.0   2.6925721170
14915.0   2.8366363050
14920.0   3.0149543290
14925.0   3.1906540390
14930.0   3.3631589410
14935.0   3.6071381570
14940.0   3.8417437080
14945.0   4.0358810420
14950.0   4.2474465370
14955.0   4.5293254850
14960.0   4.8155741690
14965.0   5.1295471190
14970.0   5.4635787010
14975.0   5.7931308750
14980.0   6.1330103870
14985.0   6.4690351490
14990.0   6.8909020420
14995.0   7.3192605970
15000.0   7.8077769280
15005.0   8.2737016680
15010.0   8.7513923650
15015.0   9.2680301670
15020.0   9.8046045300
15025.0  10.4572296100
15030.0  11.1145200700
15035.0  11.7733116100
15040.0  12.4708719300
15045.0  13.1368055300
15050.0  13.9128074600
15055.0  14.7507906000
15060.0  15.7150373500
15065.0  16.6749858900
15070.0  17.6128616300
15075.0  18.5809097300
15080.0  19.5483017000
15085.0  20.6619052900
15090.0  21.8969936400
15095.0  23.1691589400
15100.0  24.4111766800
15105.0  25.6036014600
15110.0  26.8782348600
15115.0  28.1999282800
15120.0  29.6871986400
15125.0  31.2980766300
15130.0  32.7757911700
15135.0  34.2276649500
15140.0  35.6281127900
15145.0  37.2204284700
15150.0  38.8463935900
15155.0  40.6036186200
15160.0  42.3509025600
15165.0  43.9214134200
15170.0  45.4442901600
15175.0  47.0174713100
15180.0  48.7917404200
15185.0  50.5362587000
15190.0  52.3107299800
15195.0  53.8260040300
15200.0  55.3357887300
15205.0  56.8042411800
15210.0  58.2179260300
15215.0  59.8436660800
15220.0  61.3853874200
15225.0  62.7904968300
15230.0  64.0544967700
15235.0  65.2272186300
15240.0  66.4782104500
15245.0  67.6689529400
15250.0  68.9903411900
15255.0  70.0379486100
15260.0  70.9851608300
15265.0  71.9755096400
15270.0  72.7640838600
15275.0  73.6931228600
15280.0  74.5705642700
15285.0  75.3595352200
15290.0  76.0838623000
15295.0  76.6688613900
15300.0  77.2624588000
15305.0  77.8186798100
15310.0  78.3697814900
15315.0  78.8785247800
15320.0  79.3281936600
15325.0  79.7834243800
15330.0  80.1358337400
15335.0  80.4484634400
15340.0  80.7932281500
15345.0  81.1650543200
15350.0  81.4383010900
15355.0  81.6772918700
15360.0  81.9094467200
15365.0  82.1670379600
15370.0  82.4125213600
15375.0  82.5574722300
15380.0  82.7253646900
15385.0  82.8832397500
15390.0  83.0471267700
15395.0  83.1393814100
15400.0  83.2753601100
15405.0  83.4116210900
15410.0  83.5303115800
15415.0  83.6665267900
15420.0  83.6970291100
15425.0  83.8017730700
15430.0  83.9399948100
15435.0  83.9330291700
15440.0  84.0607910200
15445.0  84.0430679300
15450.0  84.1531829800
15455.0  84.1873931900
15460.0  84.1975021400
15465.0  84.2956543000
15470.0  84.3755874600
15475.0  84.4421310400
15480.0  84.4516601600
15485.0  84.4858093300
15490.0  84.5819625900
15495.0  84.6441040000
15500.0  84.6990890500
15505.0  84.7219390900
15510.0  84.7713241600
15515.0  84.8095779400
15520.0  84.8083953900
15525.0  84.7861022900
15530.0  84.8392181400
15535.0  84.9685516400
15540.0  84.9597015400
15545.0  84.9997940100
15550.0  85.0694503800
15555.0  85.0991210900
15560.0  85.1198043800
15565.0  85.1160430900
15570.0  85.1406173700
15575.0  85.1910400400
15580.0  85.2208633400
15585.0  85.2219543500
15590.0  85.2358703600
15595.0  85.2710952800
15600.0  85.3390655500
15605.0  85.4195632900
15610.0  85.3795318600
15615.0  85.4605941800
15620.0  85.4777908300
15625.0  85.4878006000
15630.0  85.5215835600
15635.0  85.4898834200
15640.0  85.5643005400
15645.0  85.5914230300
15650.0  85.5794677700
15655.0  85.5899658200
15660.0  85.5505218500
15665.0  85.6344909700
15670.0  85.6357574500
15675.0  85.6640014600
15680.0  85.6795730600
