2840.00	0.01
2850.00	0.01
2860.00	0.01
2870.00	0.01
2880.00	0.01
2890.00	0.01
2900.00	0.01
2910.00	0.01
2920.00	0.01
2930.00	0.01
2940.00	0.01
2950.00	0.01
2960.00	0.01
2970.00	0.01
2980.00	0.01
2990.00	0.01
3000.00	0.01
3010.00	0.06
3020.00	1.07
3030.00	5.30
3040.00	12.38
3050.00	19.87
3060.00	23.74
3070.00	24.66
3080.00	30.22
3090.00	34.95
3100.00	34.83
3110.00	35.30
3120.00	37.34
3130.00	39.70
3140.00	39.47
3150.00	38.16
3160.00	36.70
3170.00	36.58
3180.00	38.22
3190.00	41.20
3200.00	44.22
3210.00	41.58
3220.00	37.46
3230.00	38.47
3240.00	42.80
3250.00	44.65
3260.00	45.73
3270.00	47.33
3280.00	47.70
3290.00	47.14
3300.00	46.96
3310.00	47.42
3320.00	48.29
3330.00	47.13
3340.00	43.58
3350.00	41.59
3360.00	42.12
3370.00	41.58
3380.00	39.43
3390.00	38.79
3400.00	41.02
3410.00	43.56
3420.00	43.37
3430.00	41.07
3440.00	39.37
3450.00	39.64
3460.00	40.90
3470.00	41.28
3480.00	40.35
3490.00	39.49
3500.00	39.72
3510.00	40.77
3520.00	41.76
3530.00	42.06
3540.00	42.06
3550.00	42.42
3560.00	43.51
3570.00	45.10
3580.00	46.20
3590.00	46.23
3600.00	45.39
3610.00	45.08
3620.00	46.10
3630.00	47.70
3640.00	48.59
3650.00	48.21
3660.00	47.75
3670.00	48.21
3680.00	49.16
3690.00	49.59
3700.00	49.09
3710.00	48.14
3720.00	47.18
3730.00	46.25
3740.00	45.88
3750.00	46.19
3760.00	46.96
3770.00	46.46
3780.00	44.03
3790.00	41.24
3800.00	40.00
3810.00	41.26
3820.00	43.41
3830.00	43.74
3840.00	39.69
3850.00	31.42
3860.00	21.51
3870.00	12.96
3880.00	7.27
3890.00	4.10
3900.00	2.46
3910.00	1.59
3920.00	1.08
3930.00	0.76
3940.00	0.54
3950.00	0.37
3960.00	0.25
3970.00	0.16
3980.00	0.11
3990.00	0.08
4000.00	0.06
4010.00	0.05
4020.00	0.04
4030.00	0.03
4040.00	0.03
4050.00	0.03
4060.00	0.02
4070.00	0.02
4080.00	0.02
4090.00	0.01
4100.00	0.01
4110.00	0.01
4120.00	0.01
4130.00	0.01
4140.00	0.01
4150.00	0.01
4160.00	0.01
4170.00	0.01
4180.00	0.01
4190.00	0.01
4200.00	0.01
4210.00	0.01
4220.00	0.01
4230.00	0.01
4240.00	0.01
4250.00	0.01
4260.00	0.01
4270.00	0.01
4280.00	0.01
4290.00	0.01
4300.00	0.01
4310.00	0.01
4320.00	0.01
4330.00	0.01
4340.00	0.01
4350.00	0.01
4360.00	0.01
4370.00	0.01
4380.00	0.01
4390.00	0.01
4400.00	0.01
4410.00	0.01
4420.00	0.01
4430.00	0.01
4440.00	0.01
4450.00	0.01
4460.00	0.01
4470.00	0.01
4480.00	0.01
4490.00	0.01
4500.00	0.01
4510.00	0.01
4520.00	0.01
4530.00	0.01
4540.00	0.01
4550.00	0.01
4560.00	0.01
4570.00	0.01
4580.00	0.01
4590.00	0.01
4600.00	0.01
4610.00	0.01
4620.00	0.01
4630.00	0.02
4640.00	0.02
4650.00	0.03
4660.00	0.02
4670.00	0.02
4680.00	0.02
4690.00	0.02
4700.00	0.02
4710.00	0.03
4720.00	0.05
4730.00	0.26
4740.00	1.72
4750.00	4.14
4760.00	4.04
4770.00	1.87
4780.00	0.45
4790.00	0.06
4800.00	0.01
4810.00	0.01
