5200.00000	0.002295
5220.00000	0.002010
5240.00000	0.002005
5260.00000	0.002026
5280.00000	0.002160
5300.00000	0.002738
5320.00000	0.004933
5340.00000	0.011374
5360.00000	0.022678
5380.00000	0.040667
5400.00000	0.071886
5420.00000	0.128385
5440.00000	0.221880
5460.00000	0.350727
5480.00000	0.472633
5500.00000	0.554529
5520.00000	0.595545
5540.00000	0.627869
5560.00000	0.670922
5580.00000	0.712346
5600.00000	0.763547
5620.00000	0.807959
5640.00000	0.839060
5660.00000	0.859161
5680.00000	0.864457
5700.00000	0.866359
5720.00000	0.862284
5740.00000	0.860383
5760.00000	0.870162
5780.00000	0.877767
5800.00000	0.887410
5820.00000	0.906967
5840.00000	0.927747
5860.00000	0.943094
5880.00000	0.958305
5900.00000	0.968899
5920.00000	0.972973
5940.00000	0.972566
5960.00000	0.967948
5980.00000	0.966046
6000.00000	0.963194
6020.00000	0.964824
6040.00000	0.968491
6060.00000	0.972158
6080.00000	0.975553
6100.00000	0.979220
6120.00000	0.982073
6140.00000	0.983431
6160.00000	0.980850
6180.00000	0.974331
6200.00000	0.968763
6220.00000	0.969034
6240.00000	0.971886
6260.00000	0.972973
6280.00000	0.984925
6300.00000	0.991172
6320.00000	0.996197
6340.00000	1.000000
6360.00000	0.997827
6380.00000	0.993209
6400.00000	0.982616
6420.00000	0.972837
6440.00000	0.958305
6460.00000	0.946353
6480.00000	0.935760
6500.00000	0.928290
6520.00000	0.924759
6540.00000	0.927611
6560.00000	0.931957
6580.00000	0.938884
6600.00000	0.944180
6620.00000	0.945810
6640.00000	0.943094
6660.00000	0.936846
6680.00000	0.932636
6700.00000	0.925981
6720.00000	0.919734
6740.00000	0.914437
6760.00000	0.907239
6780.00000	0.901535
6800.00000	0.885373
6820.00000	0.862556
6840.00000	0.823170
6860.00000	0.767758
6880.00000	0.701616
6900.00000	0.631129
6920.00000	0.560505
6940.00000	0.498846
6960.00000	0.449681
6980.00000	0.414505
7000.00000	0.395708
7020.00000	0.387546
7040.00000	0.384843
7060.00000	0.382507
7080.00000	0.365693
7100.00000	0.314709
7120.00000	0.231658
7140.00000	0.149219
7160.00000	0.089244
7180.00000	0.053389
7200.00000	0.032595
7220.00000	0.020917
7240.00000	0.014289
7260.00000	0.010253
7280.00000	0.007682
7300.00000	0.006185
7320.00000	0.005208
7340.00000	0.004426
7360.00000	0.003892
7380.00000	0.003584
7400.00000	0.003296
7420.00000	0.003055
7440.00000	0.002906
7460.00000	0.002798
7480.00000	0.002689
7500.00000	0.002615
7520.00000	0.002572
7540.00000	0.002527
