4780.00000	0.081954
4800.00000	0.132975
4820.00000	0.197736
4840.00000	0.272562
4860.00000	0.352296
4880.00000	0.431793
4900.00000	0.507111
4920.00000	0.575932
4940.00000	0.637284
4960.00000	0.691071
4980.00000	0.737702
5000.00000	0.777905
5020.00000	0.812547
5040.00000	0.842433
5060.00000	0.868243
5080.00000	0.890534
5100.00000	0.909763
5120.00000	0.926296
5140.00000	0.940460
5160.00000	0.952626
5180.00000	0.963149
5200.00000	0.972241
5220.00000	0.979985
5240.00000	0.986462
5260.00000	0.991663
5280.00000	0.995413
5300.00000	0.997582
5320.00000	0.998257
5340.00000	0.997620
5360.00000	0.995798
5380.00000	0.992710
5400.00000	0.988171
5420.00000	0.982111
5440.00000	0.974713
5460.00000	0.966185
5480.00000	0.956560
5500.00000	0.945710
5520.00000	0.933458
5540.00000	0.919684
5560.00000	0.904428
5580.00000	0.887801
5600.00000	0.869873
5620.00000	0.850614
5640.00000	0.829982
5660.00000	0.808063
5680.00000	0.785035
5700.00000	0.761033
5720.00000	0.736097
5740.00000	0.710256
5760.00000	0.683527
5780.00000	0.655930
5800.00000	0.627570
5820.00000	0.598762
5840.00000	0.569876
5860.00000	0.541049
5880.00000	0.512201
5900.00000	0.483325
5920.00000	0.454597
5940.00000	0.426263
5960.00000	0.398476
5980.00000	0.371286
6000.00000	0.344743
6020.00000	0.318984
6040.00000	0.294144
6060.00000	0.270268
6080.00000	0.247399
6100.00000	0.225635
6120.00000	0.205060
6140.00000	0.185698
6160.00000	0.167549
6180.00000	0.150626
6200.00000	0.134948
6220.00000	0.120482
6240.00000	0.107178
6260.00000	0.094993
6280.00000	0.083889
6300.00000	0.073810
6320.00000	0.064694
6340.00000	0.056489
6360.00000	0.049158
6380.00000	0.042647
6400.00000	0.036880
6420.00000	0.031769
6440.00000	0.027248
6460.00000	0.023270
6480.00000	0.019796
6500.00000	0.016783
6520.00000	0.014180
6540.00000	0.011938
6560.00000	0.010015
6580.00000	0.008372
6600.00000	0.006973
