9240.0 1.0
9250.0 1.0
9259.0 1.0
9269.0 1.0
9279.0 1.0
9289.0 1.0
9299.0 1.0
9308.0 1.0
9318.0 1.0
9328.0 1.0
9338.0 1.0
9348.0 1.0
9357.0 1.0
9367.0 1.0
9377.0 1.0
9387.0 1.0
9397.0 1.0
9406.0 1.0
9416.0 1.0
9426.0 1.0
9436.0 1.0
9446.0 1.0
9455.0 1.0
9465.0 1.0
9475.0 1.0
9485.0 1.0
9495.0 1.0
9504.0 1.0
9514.0 1.0
9524.0 1.0
9534.0 1.0
9544.0 1.0
9553.0 1.0
9563.0 1.0
9573.0 1.0
9583.0 1.0
9592.0 1.0
9602.0 1.0
9612.0 1.0
9622.0 1.0
9632.0 1.0
9641.0 1.0
9651.0 1.0
9661.0 1.0
9671.0 1.0
9681.0 1.0
9690.0 1.0
9700.0 1.0
9710.0 1.0
9720.0 1.0
9730.0 1.0
9739.0 1.0
9749.0 1.0
9759.0 1.0
9769.0 1.0
9779.0 1.0
9788.0 1.0
9798.0 1.0
9808.0 1.0
9818.0 1.0
9828.0 1.0
9837.0 1.0
9847.0 1.0
9857.0 1.0
9867.0 1.0
9877.0 1.0
9886.0 1.0
9896.0 1.0
9906.0 1.0
9916.0 1.0
9926.0 1.0
9935.0 1.0
9945.0 1.0
9955.0 1.0
9965.0 1.0
9975.0 1.0
9984.0 1.0
9994.0 1.0
10004.0 1.0
10014.0 1.0
10024.0 1.0
10033.0 1.0
10043.0 1.0
10053.0 1.0
10063.0 1.0
10073.0 1.0
10082.0 1.0
10092.0 1.0
10102.0 1.0
10112.0 1.0
10122.0 1.0
10131.0 1.0
10141.0 1.0
10151.0 1.0
10161.0 1.0
10171.0 1.0
10180.0 1.0
10190.0 1.0
10200.0 1.0
10210.0 1.0
10220.0 1.0
10229.0 1.0
10239.0 1.0
10249.0 1.0
10259.0 1.0
10269.0 1.0
10278.0 1.0
10288.0 1.0
10298.0 1.0
10308.0 1.0
10318.0 1.0
10327.0 1.0
10337.0 1.0
10347.0 1.0
10357.0 1.0
10367.0 1.0
10376.0 1.0
10386.0 1.0
10396.0 1.0
10406.0 1.0
10416.0 1.0
10425.0 1.0
10435.0 1.0
10445.0 1.0
10455.0 1.0
10465.0 1.0
10474.0 1.0
10484.0 1.0
10494.0 1.0
10504.0 1.0
10514.0 1.0
10523.0 1.0
10533.0 1.0
10543.0 1.0
10553.0 1.0
10563.0 1.0
10572.0 1.0
10582.0 1.0
10592.0 1.0
10602.0 1.0
10612.0 1.0
10621.0 1.0
10631.0 1.0
10641.0 1.0
10651.0 1.0
10661.0 1.0
10670.0 1.0
10680.0 1.0
10690.0 1.0
10700.0 1.0
10709.0 1.0
10719.0 1.0
10729.0 1.0
10739.0 1.0
10749.0 1.0
10758.0 1.0
10768.0 1.0
10778.0 1.0
10788.0 1.0
10798.0 1.0
10807.0 1.0
10817.0 1.0
10827.0 1.0
10837.0 1.0
10847.0 1.0
10856.0 1.0
10866.0 1.0
10876.0 1.0
10886.0 1.0
10896.0 1.0
10905.0 1.0
10915.0 1.0
10925.0 1.0
10935.0 1.0
10945.0 1.0
10954.0 1.0
10964.0 1.0
10974.0 1.0
10984.0 1.0
10994.0 1.0
11003.0 1.0
11013.0 1.0
11023.0 1.0
11033.0 1.0
11043.0 1.0
11052.0 1.0
11062.0 1.0
11072.0 1.0
